xxxxx,2011-11-22 18:48:16.2900,-15.3083,-65.1634,560.3,xxxx,yyyyy,MW,6.6,
xxxxx,2012-01-30 05:10:59.4600,-14.2139,-75.6584,34.2,xxxx,yyyyy,MW,6.4,
xxxxx,2012-02-26 06:17:19.9200,51.8008,95.9804,13.0,xxxx,yyyyy,MW,6.7,
xxxxx,2012-03-05 07:46:09.3300,-28.2579,-63.2916,551.9,xxxx,yyyyy,MW,6.1,
xxxxx,2012-03-14 09:08:36.2300,40.842,145.0154,19.2,xxxx,yyyyy,MW,7.0,
xxxxx,2012-03-25 22:37:06.5600,-35.2035,-72.1268,28.2,xxxx,yyyyy,MW,7.1,
xxxxx,2012-04-11 22:41:46.7800,43.5513,-127.629,16.4,xxxx,yyyyy,MW,6.0,
xxxxx,2012-04-11 22:55:10.8200,18.2042,-102.8762,27.6,xxxx,yyyyy,MW,6.7,
xxxxx,2012-04-12 07:15:49.1700,28.8386,-113.127,10.0,xxxx,yyyyy,MW,7.0,
xxxxx,2012-04-17 03:50:15.2800,-32.6374,-71.5641,29.7,xxxx,yyyyy,MW,6.7,
xxxxx,2012-05-14 10:00:40.2300,-17.678,-69.591,105.9,xxxx,yyyyy,MW,6.2,
xxxxx,2012-05-20 02:03:52.0000,44.89,11.23,6.3,xxxx,yyyyy,MW,6.0,
xxxxx,2012-05-28 05:07:23.4500,-28.043,-63.094,586.9,xxxx,yyyyy,MW,6.7,
xxxxx,2012-06-02 07:52:53.9900,-22.059,-63.555,527.0,xxxx,yyyyy,MW,5.9,
xxxxx,2012-08-02 09:38:30.8500,-8.414,-74.259,144.6,xxxx,yyyyy,MW,6.1,
xxxxx,2012-08-14 02:59:38.4600,49.8,145.064,583.2,xxxx,yyyyy,MW,7.7,
xxxxx,2012-09-05 14:42:07.8000,10.085,-85.315,35.0,xxxx,yyyyy,MW,7.6,
xxxxx,2012-09-30 16:31:35.9700,1.929,-76.362,170.0,xxxx,yyyyy,MW,7.2,
xxxxx,2012-10-28 03:04:08.8200,52.788,-132.101,14.0,xxxx,yyyyy,MW,7.8,
xxxxx,2012-11-07 16:35:46.9300,13.988,-91.895,24.0,xxxx,yyyyy,MW,7.3,
xxxxx,2012-12-07 08:18:23.1300,37.89,143.949,31.0,xxxx,yyyyy,MW,7.3,
xxxxx,2012-12-14 10:36:01.5900,31.095,-119.66,13.0,xxxx,yyyyy,MW,6.4,
xxxxx,2013-01-28 16:38:53.5000,42.605,79.708,15.0,xxxx,yyyyy,MW,6.1,
xxxxx,2013-01-30 20:15:43.2000,-28.08,-70.621,45.0,xxxx,yyyyy,MW,6.8,
xxxxx,2013-02-02 14:17:35.1000,42.758,143.106,107.0,xxxx,yyyyy,MW,6.9,
xxxxx,2013-02-09 14:16:07.9000,1.142,-77.4,145.0,xxxx,yyyyy,MW,6.9,
xxxxx,2013-02-14 13:13:52.8000,67.582,142.564,9.9,xxxx,yyyyy,MW,6.6,
xxxxx,2013-02-22 12:01:59.2000,-27.993,-63.195,585.8,xxxx,yyyyy,MW,6.1,
xxxxx,2013-02-28 14:05:50.4000,50.942,157.339,41.0,xxxx,yyyyy,MW,6.9,
